No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-06-17,ARKK,TESLA INC,TSLA,3432975.0,2076503588.25,9.71,Sell,35919.0,
2,2021-06-17,ARKK,TELADOC HEALTH INC,TDOC,8451333.0,1282320756.09,5.99,Sell,88413.0,
3,2021-06-17,ARKK,ROKU INC,ROKU,3443933.0,1159468923.11,5.42,Sell,36036.0,
4,2021-06-17,ARKK,SQUARE INC - A,SQ,4372247.0,984236522.17,4.6,Sell,45747.0,
5,2021-06-17,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2750894.0,995355976.02,4.65,Sell,28782.0,
6,2021-06-17,ARKK,SHOPIFY INC - CLASS A,SHOP,713715.0,975148804.5,4.56,Sell,7449.0,
7,2021-06-17,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3262309.0,792023379.02,3.7,Sell,34125.0,
8,2021-06-17,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,3309612.0,754757016.6,3.53,Sell,34632.0,
9,2021-06-17,ARKK,TWILIO INC - A,TWLO,2267821.0,758359342.4,3.54,Sell,23712.0,
10,2021-06-17,ARKK,UNITY SOFTWARE INC,U,7582744.0,734312928.96,3.43,Sell,79326.0,
11,2021-06-17,ARKK,EXACT SCIENCES CORP,EXAS,5612012.0,675574004.56,3.16,Sell,58695.0,
12,2021-06-17,ARKK,ZILLOW GROUP INC - C,Z,6258350.0,681471731.5,3.19,Sell,65481.0,
13,2021-06-17,ARKK,CRISPR THERAPEUTICS AG,CRSP,4845194.0,600367988.54,2.81,Sell,50700.0,
14,2021-06-17,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,22047741.0,546783976.8,2.56,Sell,230685.0,
15,2021-06-17,ARKK,DOCUSIGN INC,DOCU,2080917.0,526617665.19,2.46,Sell,21762.0,
16,2021-06-17,ARKK,10X GENOMICS INC-CLASS A,TXG,2645227.0,508624247.56,2.38,Sell,27690.0,
17,2021-06-17,ARKK,DRAFTKINGS INC - CL A,DKNG,8581063.0,418841685.03,1.96,Sell,89778.0,
18,2021-06-17,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4613644.0,365585150.56,1.71,Sell,48282.0,
19,2021-06-17,ARKK,INVITAE CORP,NVTA,13233051.0,398711826.63,1.86,Sell,138450.0,
20,2021-06-17,ARKK,BEAM THERAPEUTICS INC,BEAM,4509758.0,376384402.68,1.76,Sell,47190.0,
21,2021-06-17,ARKK,TWITTER INC,TWTR,6448715.0,386471489.95,1.81,Sell,67470.0,
22,2021-06-17,ARKK,SEA LTD-ADR,SE,1353538.0,371925171.64,1.74,Sell,14157.0,
23,2021-06-17,ARKK,UIPATH INC - CLASS A,PATH,4917192.0,343072485.84,1.6,Sell,51441.0,
24,2021-06-17,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,8154557.0,318435450.85,1.49,Sell,85332.0,
25,2021-06-17,ARKK,FATE THERAPEUTICS INC,FATE,3303895.0,273066921.75,1.28,Sell,34554.0,
26,2021-06-17,ARKK,SKILLZ INC,SKLZ,15115754.0,289466689.1,1.35,Sell,158145.0,
27,2021-06-17,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3713213.0,265160540.33,1.24,Sell,38844.0,
28,2021-06-17,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,10794788.0,259398755.64,1.21,Sell,112944.0,
29,2021-06-17,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,4505830.0,226553132.4,1.06,Sell,47151.0,
30,2021-06-17,ARKK,TERADYNE INC,TER,1891568.0,242650343.04,1.13,Sell,19773.0,
31,2021-06-17,ARKK,TWIST BIOSCIENCE CORP,TWST,2254754.0,241168487.84,1.13,Sell,23595.0,
32,2021-06-17,ARKK,PAGERDUTY INC,PD,5476106.0,221618009.82,1.04,Sell,57291.0,
33,2021-06-17,ARKK,2U INC,TWOU,5755895.0,221947311.2,1.04,Sell,60216.0,
34,2021-06-17,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2783430.0,213155069.4,1.0,Sell,29133.0,
