No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-10-21,ARKK,TESLA INC,TSLA,2462597.0,2132116482.6,9.99,Sell,2744.0,
2,2021-10-21,ARKK,TELADOC HEALTH INC,TDOC,9515426.0,1336727044.48,6.26,Sell,10596.0,
3,2021-10-21,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4335283.0,1364356912.93,6.39,Sell,4828.0,
4,2021-10-21,ARKK,ROKU INC,ROKU,3551848.0,1203827842.64,5.64,Sell,3956.0,
5,2021-10-21,ARKK,UNITY SOFTWARE INC,U,7558157.0,1075752485.81,5.04,Sell,8416.0,
6,2021-10-21,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,3455814.0,952802477.94,4.46,Sell,3848.0,
7,2021-10-21,ARKK,SQUARE INC - A,SQ,3250540.0,830025389.0,3.89,Sell,3620.0,
8,2021-10-21,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3207945.0,805771625.1,3.78,Sell,3572.0,
9,2021-10-21,ARKK,SHOPIFY INC - CLASS A,SHOP,538710.0,801314963.7,3.75,Sell,600.0,
10,2021-10-21,ARKK,TWILIO INC - A,TWLO,2052539.0,752440272.01,3.53,Sell,2284.0,
11,2021-10-21,ARKK,EXACT SCIENCES CORP,EXAS,6774547.0,648256402.43,3.04,Sell,7544.0,
12,2021-10-21,ARKK,UIPATH INC - CLASS A,PATH,12634984.0,653228672.8,3.06,Sell,14072.0,
13,2021-10-21,ARKK,ZILLOW GROUP INC - C,Z,6922844.0,613433206.84,2.87,Sell,7708.0,
14,2021-10-21,ARKK,CRISPR THERAPEUTICS AG,CRSP,6022162.0,592400075.94,2.78,Sell,6704.0,
15,2021-10-21,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4535124.0,585665913.36,2.74,Sell,5052.0,
16,2021-10-21,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,24200879.0,586145289.38,2.75,Sell,26952.0,
17,2021-10-21,ARKK,DRAFTKINGS INC - CL A,DKNG,11066123.0,543235978.07,2.55,Sell,12324.0,
18,2021-10-21,ARKK,TWITTER INC,TWTR,8077501.0,531499565.8,2.49,Sell,8996.0,
19,2021-10-21,ARKK,BEAM THERAPEUTICS INC,BEAM,5521587.0,519636552.57,2.43,Sell,5190.0,
20,2021-10-21,ARKK,INVITAE CORP,NVTA,15925140.0,455140501.2,2.13,Sell,17736.0,
21,2021-10-21,ARKK,FATE THERAPEUTICS INC,FATE,6217805.0,370394643.85,1.74,Sell,6924.0,
22,2021-10-21,ARKK,10X GENOMICS INC-CLASS A,TXG,2144249.0,346532080.89,1.62,Sell,2388.0,
23,2021-10-21,ARKK,DOCUSIGN INC,DOCU,1204803.0,326814861.78,1.53,Sell,1340.0,
24,2021-10-21,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,20195662.0,278094265.74,1.30,Sell,22492.0,
25,2021-10-21,ARKK,PAGERDUTY INC,PD,6980866.0,294592545.2,1.38,Sell,7772.0,
