No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-04-14,ARKK,TESLA INC,TSLA,3862381.0,2944370283.92,11.66,Buy,32208.0,
2,2021-04-14,ARKK,SQUARE INC - A,SQ,6488629.0,1772888101.67,7.02,Sell,79334.0,
3,2021-04-14,ARKK,TELADOC HEALTH INC,TDOC,8110731.0,1534955841.75,6.08,Buy,67650.0,
4,2021-04-14,ARKK,ROKU INC,ROKU,3900572.0,1513304918.84,5.99,Buy,32538.0,
5,2021-04-14,ARKK,ZILLOW GROUP INC - C,Z,6618796.0,953834691.56,3.78,Buy,55209.0,
6,2021-04-14,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2537278.0,869652034.5,3.44,Buy,21153.0,
7,2021-04-14,ARKK,SHOPIFY INC - CLASS A,SHOP,662982.0,823118672.28,3.26,Buy,5544.0,
8,2021-04-14,ARKK,BAIDU INC - SPON ADR,BIDU,3540631.0,766759049.36,3.04,Buy,29535.0,
9,2021-04-14,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,2725729.0,798965684.48,3.16,Buy,22737.0,
10,2021-04-14,ARKK,TWILIO INC - A,TWLO,1808820.0,699289812.0,2.77,Buy,15081.0,
11,2021-04-14,ARKK,EXACT SCIENCES CORP,EXAS,5242510.0,671041280.0,2.66,Buy,281803.0,
12,2021-04-14,ARKK,CRISPR THERAPEUTICS AG,CRSP,5256744.0,635435214.72,2.52,Sell,4023.0,
13,2021-04-14,ARKK,INVITAE CORP,NVTA,15116434.0,595285170.92,2.36,Sell,11568.0,
14,2021-04-14,ARKK,UNITY SOFTWARE INC,U,5980585.0,607448018.45,2.41,Buy,192607.0,
15,2021-04-14,ARKK,DOCUSIGN INC,DOCU,2440317.0,545752493.88,2.16,Buy,20361.0,
16,2021-04-14,ARKK,10X GENOMICS INC-CLASS A,TXG,2370862.0,467913324.32,1.85,Buy,19767.0,
17,2021-04-14,ARKK,SEA LTD-ADR,SE,1609605.0,393065541.0,1.56,Buy,13431.0,
18,2021-04-14,ARKK,INTELLIA THERAPEUTICS INC,NTLA,5591160.0,395798216.4,1.57,Sell,4278.0,
19,2021-04-14,ARKK,PURE STORAGE INC - CLASS A,PSTG,17052844.0,370558300.12,1.47,Sell,13050.0,
20,2021-04-14,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,4938264.0,374814237.6,1.48,Buy,41220.0,
